course_id,teacher_id,question_no,no_participants,resp_share,SET_score_avg,percent_failed_cur,academic_degree,seniority,sex
HHM3NP-S,66077,909,3,0.3333333333333333,5,0.15384615384615383,dr,2,male
HHM3NP009,66275,901,4,0.25,5,0,dr,2,female
HHM3NP009,66275,902,4,0.25,5,0,dr,2,female
HHM3NP009,66275,904,4,0.25,5,0,dr,2,female
HHM3NP009,66275,905,4,0.25,5,0,dr,2,female
HHM3NP009,66275,907,4,0.25,5,0,dr,2,female
HHM3NP009,66275,908,4,0.25,5,0,dr,2,female
HHM3NP009,66275,909,4,0.25,5,0,dr,2,female
HHM3NP010,76405,901,4,0.25,5,0,dr,2,female
HHM3NP010,76405,902,4,0.25,5,0,dr,2,female
HHM3NP010,76405,903,4,0.25,5,0,dr,2,female
HHM3NP010,76405,904,4,0.25,5,0,dr,2,female
HHM3NP010,76405,906,4,0.25,5,0,dr,2,female
HHM3NP010,76405,907,4,0.25,5,0,dr,2,female
HHM3NP010,76405,908,4,0.25,5,0,dr,2,female
HHM3NP010,76405,909,4,0.25,5,0,dr,2,female
HHM3NP011,76396,901,4,0.25,5,0,ma,2,female
HHM3NP011,76396,903,4,0.25,5,0,ma,2,female
HHM3NP011,76396,904,4,0.25,5,0,ma,2,female
HHM3NP011,76396,905,4,0.25,5,0,ma,2,female
HHM3NP011,76396,906,4,0.25,5,0,ma,2,female
HHM3NP011,76396,907,4,0.25,5,0,ma,2,female
HHM3NP011,76396,908,4,0.25,5,0,ma,2,female
HHM3NP012,66275,903,4,0.25,5,0.4,dr,2,female
HHM3NP012,66275,904,4,0.25,5,0.4,dr,2,female
HHM3NP012,66275,906,4,0.25,5,0.4,dr,2,female
HHM3NP012,66275,907,4,0.25,5,0.4,dr,2,female
HHM3NP012,66275,908,4,0.25,5,0.4,dr,2,female
HHM3NP012,66275,909,4,0.25,5,0.4,dr,2,female
HHM3NP014,76393,901,4,0.25,5,0,dr,2,female
HHM3NP014,76393,902,4,0.25,5,0,dr,2,female
HHM3NP014,76393,903,4,0.25,5,0,dr,2,female
HHM3NP014,76393,907,4,0.25,5,0,dr,2,female
HHM3NP014,76393,908,4,0.25,5,0,dr,2,female
HHM3NP014,76393,909,4,0.25,5,0,dr,2,female
IRB5SE-S,4299,901,5,0.2,5,0,dr,10,male
IRB5SE-S,4299,902,5,0.2,5,0,dr,10,male
IRB5SE-S,4299,903,5,0.2,5,0,dr,10,male
IRB5SE-S,4299,904,5,0.2,5,0,dr,10,male
IRB5SE-S,4299,906,5,0.2,5,0,dr,10,male
IRB5SE-S,4299,907,5,0.2,5,0,dr,10,male
IRB5SE-S,4299,908,5,0.2,5,0,dr,10,male
IRB5SE-S,4299,909,5,0.2,5,0,dr,10,male
IRB5SE-S,40729,901,4,0.25,5,0,dr,8,male
IRB5SE-S,40729,902,4,0.25,5,0,dr,8,male
IRB5SE-S,40729,903,4,0.25,5,0,dr,8,male
IRB5SE-S,40729,904,4,0.25,5,0,dr,8,male
IRB5SE-S,40729,906,4,0.25,5,0,dr,8,male
IRB5SE-S,40729,907,4,0.25,5,0,dr,8,male
IRB5SE-S,40729,909,4,0.25,5,0,dr,8,male
IRB5SE-S,54165,901,5,0.4,3,0,dr,5,female
IRB5SE-S,54165,902,5,0.4,2,0,dr,5,female
IRB5SE-S,54165,903,5,0.4,2,0,dr,5,female
IRB5SE-S,54165,904,5,0.4,2,0,dr,5,female
IRB5SE-S,54165,909,5,0.4,2.5,0,dr,5,female
IRB5SE-SJO-H,84688,901,5,0.4,5,0.2222222222222222,dr,1,male
IRB5SE-SJO-H,84688,902,5,0.4,4,0.2222222222222222,dr,1,male
IRB5SE-SJO-H,84688,903,5,0.4,5,0.2222222222222222,dr,1,male
IRB5SE-SJO-H,84688,904,5,0.4,4.5,0.2222222222222222,dr,1,male
IRB5SE-SJO-H,84688,906,5,0.4,5,0.2222222222222222,dr,1,male
IRB5SE-SJO-H,84688,907,5,0.4,5,0.2222222222222222,dr,1,male
IRB5SE-SJO-H,84688,908,5,0.4,4,0.2222222222222222,dr,1,male
IRB5SE-SJO-H,84688,909,5,0.4,4.5,0.2222222222222222,dr,1,male
IRB5SP-S,37068,901,5,0.4,4.5,0,dr,10,female
IRB5SP-S,37068,903,5,0.4,4.5,0,dr,10,female
IRB5SP-S,37068,904,5,0.4,4.5,0,dr,10,female
IRB5SP-S,37068,906,5,0.4,4.5,0,dr,10,female
IRB5SP-S,37068,908,5,0.4,4.5,0,dr,10,female
IRB5SP-S,37068,909,5,0.4,4.5,0,dr,10,female
IRB5SP-S,60947,901,5,0.4,5,0,dr,2,female
IRB5SP-S,60947,902,5,0.4,5,0,dr,2,female
IRB5SP-S,60947,904,5,0.4,5,0,dr,2,female
IRB5SP-S,60947,906,5,0.4,5,0,dr,2,female
IRB5SP-S,60947,908,5,0.4,5,0,dr,2,female
IRB5SP-S,60947,909,5,0.4,5,0,dr,2,female
IRB5SP-SJO-N,3549,901,6,0.3333333333333333,5,0.16666666666666666,ma,11,female
IRB5SP-SJO-N,3549,902,6,0.3333333333333333,5,0.16666666666666666,ma,11,female
IRB5SP-SJO-N,3549,903,6,0.3333333333333333,5,0.16666666666666666,ma,11,female
IRB5SP-SJO-N,3549,906,6,0.3333333333333333,5,0.16666666666666666,ma,11,female
IRB5SP-SJO-N,3549,907,6,0.3333333333333333,5,0.16666666666666666,ma,11,female
IRB5SP-SJO-N,3549,908,6,0.3333333333333333,5,0.16666666666666666,ma,11,female
IRB5SP-SJO-N,3549,909,6,0.3333333333333333,5,0.16666666666666666,ma,11,female
IRB5SP-SJO-N,54201,901,6,0.3333333333333333,4.5,0.16666666666666666,ma,5,female
IRB5SP-SJO-N,54201,902,6,0.3333333333333333,4.5,0.16666666666666666,ma,5,female
IRB5SP-SJO-N,54201,904,6,0.3333333333333333,4.5,0.16666666666666666,ma,5,female
IRB5SP-SJO-N,54201,905,6,0.3333333333333333,4.5,0.16666666666666666,ma,5,female
IRB5SP-SJO-N,54201,906,6,0.3333333333333333,4.5,0.16666666666666666,ma,5,female
IRB5SP-SJO-N,54201,907,6,0.3333333333333333,4.5,0.16666666666666666,ma,5,female
IRB5SP-SJO-N,54201,908,6,0.16666666666666666,5,0.16666666666666666,ma,5,female
IRB5SP-SJO-N,54201,909,6,0.3333333333333333,4.5,0.16666666666666666,ma,5,female
IRM1SP-SJO-A,3614,901,7,0.2857142857142857,4.5,0.16666666666666666,ma,11,male
IRM1SP-SJO-A,3614,902,7,0.2857142857142857,5,0.16666666666666666,ma,11,male
IRM1SP-SJO-A,3614,903,7,0.2857142857142857,4.5,0.16666666666666666,ma,11,male
IRM1SP-SJO-A,3614,904,7,0.2857142857142857,4.5,0.16666666666666666,ma,11,male
IRM1SP-SJO-A,3614,905,7,0.2857142857142857,5,0.16666666666666666,ma,11,male
IRM1SP-SJO-A,3614,906,7,0.2857142857142857,4.5,0.16666666666666666,ma,11,male
IRM1SP-SJO-A,3614,907,7,0.2857142857142857,5,0.16666666666666666,ma,11,male
IRM1SP-SJO-A,3614,908,7,0.2857142857142857,5,0.16666666666666666,ma,11,male
IRM1SP-SJO-A,3614,909,7,0.2857142857142857,4.5,0.16666666666666666,ma,11,male
IRM1SP-SJO-A,37035,904,8,0.125,4,0.16666666666666666,ma,10,male
IRM1SP-SJO-A,37035,905,8,0.125,2,0.16666666666666666,ma,10,male
IRM1SP-SJO-A,37035,907,8,0.125,5,0.16666666666666666,ma,10,male
IRM1SP-SJO-A,37035,908,8,0.125,2,0.16666666666666666,ma,10,male
IRM1SP-SJO-A,37035,909,8,0.125,1,0.16666666666666666,ma,10,male
IRM3SE-S,4299,904,6,0.16666666666666666,5,0.20689655172413793,dr,10,male
IRM3SE-S,4299,905,6,0.16666666666666666,5,0.20689655172413793,dr,10,male
IRM3SE-S,4299,906,6,0.16666666666666666,5,0.20689655172413793,dr,10,male
IRM3SE-S,4299,908,6,0.16666666666666666,5,0.20689655172413793,dr,10,male
IRM3SE-S,4299,909,6,0.16666666666666666,5,0.20689655172413793,dr,10,male
IRM3SE-S,60947,903,6,0.16666666666666666,5,0.20689655172413793,dr,2,female
IRM3SE-S,60947,904,6,0.16666666666666666,5,0.20689655172413793,dr,2,female
IRM3SE-S,60947,905,6,0.16666666666666666,5,0.20689655172413793,dr,2,female
IRM3SE-S,60947,906,6,0.16666666666666666,5,0.20689655172413793,dr,2,female
IRM3SE-S,60947,908,6,0.16666666666666666,5,0.20689655172413793,dr,2,female
IRM3SE-S,60947,909,6,0.16666666666666666,5,0.20689655172413793,dr,2,female
IRM3SP-S,43718,902,2,0.5,5,0,dr,6,male
IRM3SP-S,43718,903,2,0.5,5,0,dr,6,male
IRM3SP-S,43718,904,2,0.5,5,0,dr,6,male
IRM3SP-S,43718,905,2,0.5,5,0,dr,6,male
IRM3SP-S,43718,906,2,0.5,5,0,dr,6,male
IRM3SP-S,43718,908,2,0.5,5,0,dr,6,male
JOB1SE-SJO-A,37035,901,3,0.3333333333333333,4,0.2222222222222222,ma,10,male
JOB1SE-SJO-A,37035,902,3,0.3333333333333333,5,0.2222222222222222,ma,10,male
JOB1SE-SJO-A,37035,903,3,0.3333333333333333,5,0.2222222222222222,ma,10,male
JOB1SE-SJO-A,37035,904,3,0.3333333333333333,5,0.2222222222222222,ma,10,male
JOB1SE-SJO-A,37035,905,3,0.3333333333333333,5,0.2222222222222222,ma,10,male
JOB1SE-SJO-A,37035,906,3,0.3333333333333333,3,0.2222222222222222,ma,10,male
JOB1SE-SJO-A,37035,907,3,0.3333333333333333,4,0.2222222222222222,ma,10,male
JOB1SE-SJO-A,37035,908,3,0.3333333333333333,5,0.2222222222222222,ma,10,male
JOB1SE-SJO-A,37035,909,3,0.3333333333333333,4,0.2222222222222222,ma,10,male
JOB1SE-SJO-P,8416,902,6,0.3333333333333333,4,0.3333333333333333,no_dgr,2,female
JOB1SE-SJO-P,8416,903,6,0.3333333333333333,4.5,0.3333333333333333,no_dgr,2,female
JOB1SE-SJO-P,8416,904,6,0.3333333333333333,5,0.3333333333333333,no_dgr,2,female
JOB1SE-SJO-P,8416,905,6,0.3333333333333333,5,0.3333333333333333,no_dgr,2,female
JOB1SE-SJO-P,8416,906,6,0.3333333333333333,5,0.3333333333333333,no_dgr,2,female
JOB1SP-SJO-A,3614,902,7,0.14285714285714285,5,0.125,ma,11,male
JOB1SP-SJO-A,3614,903,7,0.14285714285714285,5,0.125,ma,11,male
JOB1SP-SJO-A,3614,904,7,0.14285714285714285,5,0.125,ma,11,male
JOB1SP-SJO-A,3614,905,7,0.14285714285714285,5,0.125,ma,11,male
JOB1SP-SJO-A,3614,906,7,0.14285714285714285,5,0.125,ma,11,male
JOB1SP-SJO-A,3614,907,7,0.14285714285714285,5,0.125,ma,11,male
JOB1SP-SJO-A,3614,909,7,0.14285714285714285,5,0.125,ma,11,male
JOB1SP-SJO-A,37035,901,2,0.5,5,0.125,ma,10,male
JOB1SP-SJO-A,37035,902,2,0.5,5,0.125,ma,10,male
JOB1SP-SJO-A,37035,904,2,0.5,5,0.125,ma,10,male
JOB1SP-SJO-A,37035,905,2,0.5,5,0.125,ma,10,male
JOB1SP-SJO-A,37035,906,2,0.5,5,0.125,ma,10,male
JOB1SP-SJO-A,37035,907,2,0.5,5,0.125,ma,10,male
JOB1SP-SJO-A,37035,908,2,0.5,5,0.125,ma,10,male
JOB1SP-SJO-A,37035,909,2,0.5,5,0.125,ma,10,male
JOB1SP-SJO-A,43847,901,1,1,5,0.125,ma,6,female
JOB1SP-SJO-A,43847,904,1,1,5,0.125,ma,6,female
JOB1SP-SJO-A,43847,906,1,1,5,0.125,ma,6,female
JOB1SP-SJO-A,43847,907,1,1,5,0.125,ma,6,female
JOB1SP-SJO-A,43847,908,1,1,5,0.125,ma,6,female
JOB1SP-SJO-A,43847,909,1,1,5,0.125,ma,6,female
JOB1SP-SJO-A,59070,902,3,0.3333333333333333,5,0.125,ma,3,male
JOB1SP-SJO-A,59070,903,3,0.3333333333333333,5,0.125,ma,3,male
JOB1SP-SJO-A,59070,904,3,0.3333333333333333,5,0.125,ma,3,male
JOB1SP-SJO-A,59070,906,3,0.3333333333333333,5,0.125,ma,3,male
JOB1SP-SJO-A,59070,909,3,0.3333333333333333,5,0.125,ma,3,male
JOB2SE-SJO-Hk,59937,902,3,0.3333333333333333,5,0,ma,3,male
JOB2SE-SJO-Hk,59937,903,3,0.3333333333333333,5,0,ma,3,male
JOB2SE-SJO-Hk,59937,905,3,0.3333333333333333,5,0,ma,3,male
JOB2SE-SJO-Hk,59937,906,3,0.3333333333333333,5,0,ma,3,male
JOB2SE-SJO-Hk,59937,907,3,0.3333333333333333,5,0,ma,3,male
JOB2SE-SJO-Hk,59937,908,3,0.3333333333333333,5,0,ma,3,male
JOB2SE-SJO-Hk,59937,909,3,0.3333333333333333,5,0,ma,3,male
MN-B1SP-SJO-A,43847,901,8,0.125,5,0.1,ma,6,female
MN-B1SP-SJO-A,43847,902,8,0.125,5,0.1,ma,6,female
MN-B1SP-SJO-A,43847,903,8,0.125,5,0.1,ma,6,female
MN-B1SP-SJO-A,43847,904,8,0.125,5,0.1,ma,6,female
MN-B1SP-SJO-A,43847,905,8,0.125,5,0.1,ma,6,female
MN-B1SP-SJO-A,43847,906,8,0.125,5,0.1,ma,6,female
MN-B1SP-SJO-A,43847,908,8,0.125,5,0.1,ma,6,female
MN-B1SP-SJO-A,43847,909,8,0.125,5,0.1,ma,6,female
MNB2SE-SJO-Hk,59937,901,6,0.16666666666666666,5,0.3333333333333333,ma,3,male
MNB2SE-SJO-Hk,59937,902,6,0.16666666666666666,4,0.3333333333333333,ma,3,male
MNB2SE-SJO-Hk,59937,903,6,0.16666666666666666,4,0.3333333333333333,ma,3,male
MNB2SE-SJO-Hk,59937,904,6,0.16666666666666666,5,0.3333333333333333,ma,3,male
MNB2SE-SJO-Hk,59937,906,6,0.16666666666666666,5,0.3333333333333333,ma,3,male
MNB2SE-SJO-Hk,59937,907,6,0.16666666666666666,5,0.3333333333333333,ma,3,male
MNB2SE-SJO-Hk,59937,908,6,0.16666666666666666,5,0.3333333333333333,ma,3,male
MNB2SE-SJO-Hk,59937,909,6,0.16666666666666666,5,0.3333333333333333,ma,3,male
MNB2SE-SJO-Nk,3549,901,9,0.3333333333333333,3.3333333333333335,0.4444444444444444,ma,11,female
MNB2SE-SJO-Nk,3549,902,9,0.3333333333333333,3,0.4444444444444444,ma,11,female
MNB2SE-SJO-Nk,3549,903,9,0.3333333333333333,3,0.4444444444444444,ma,11,female
MNB2SE-SJO-Nk,3549,904,9,0.3333333333333333,3,0.4444444444444444,ma,11,female
MNB2SE-SJO-Nk,3549,905,9,0.3333333333333333,1.6666666666666667,0.4444444444444444,ma,11,female
MNB2SE-SJO-Nk,3549,906,9,0.3333333333333333,4.333333333333333,0.4444444444444444,ma,11,female
MNB2SE-SJO-Nk,3549,908,9,0.3333333333333333,2.6666666666666665,0.4444444444444444,ma,11,female
MNB5NP-S,37013,901,5,0.2,5,0,dr,10,female
MNB5NP-S,37013,905,5,0.2,5,0,dr,10,female
MNB5NP-S,37013,906,5,0.2,5,0,dr,10,female
MNB5NP-S,37013,907,5,0.2,5,0,dr,10,female
MNB5NP-S,37013,908,5,0.2,5,0,dr,10,female
MNB5NP-S,38066,901,5,0.2,3,0,dr,9,female
MNB5NP-S,38066,902,5,0.2,3,0,dr,9,female
MNB5NP-S,38066,903,5,0.2,4,0,dr,9,female
MNB5NP-S,38066,904,5,0.2,5,0,dr,9,female
MNB5NP-S,38066,905,5,0.2,5,0,dr,9,female
MNB5NP-S,38066,906,5,0.2,3,0,dr,9,female
MNB5NP-S,38066,907,5,0.2,3,0,dr,9,female
MNB5NP-S,38066,909,5,0.2,5,0,dr,9,female
MNB5NP-S,40905,902,9,0.1111111111111111,4,0,dr,7,female
MNB5NP-S,40905,903,9,0.1111111111111111,4,0,dr,7,female
MNB5NP-S,40905,904,9,0.1111111111111111,4,0,dr,7,female
MNB5NP-S,40905,905,9,0.1111111111111111,5,0,dr,7,female
MNB5NP-S,40905,909,9,0.1111111111111111,4,0,dr,7,female
MNB5NP-S,40922,901,4,0.25,5,0,dr,7,female
MNB5NP-S,40922,902,4,0.25,4,0,dr,7,female
MNB5NP-S,40922,903,4,0.25,5,0,dr,7,female
MNB5NP-S,40922,904,4,0.25,5,0,dr,7,female
MNB5NP-S,40922,906,4,0.25,5,0,dr,7,female
MNB5NP-S,40922,907,4,0.25,4,0,dr,7,female
MNB5NP-S,40922,908,4,0.25,4,0,dr,7,female
MNB5NP-S,43907,903,4,0.25,4,0,dr,6,female
MNB5NP-S,43907,904,4,0.25,4,0,dr,6,female
MNB5NP-S,43907,905,4,0.25,4,0,dr,6,female
MNB5NP-S,43907,906,4,0.25,4,0,dr,6,female
MNB5NP-S,43907,907,4,0.25,4,0,dr,6,female
MNB5NP-S,51097,901,1,1,5,0,prof,5,male
MNB5NP-S,51097,903,1,1,5,0,prof,5,male
MNB5NP-S,51097,904,1,1,5,0,prof,5,male
MNB5NP-S,51097,907,1,1,5,0,prof,5,male
MNB5NP-S,51097,908,1,1,5,0,prof,5,male
MNB5NP-S,51097,909,1,1,5,0,prof,5,male
MNB5SE-S,37011,901,8,0.125,5,0,dr,10,female
MNB5SE-S,37011,902,8,0.125,5,0,dr,10,female
MNB5SE-S,37011,903,8,0.125,5,0,dr,10,female
MNB5SE-S,37011,904,8,0.125,5,0,dr,10,female
MNB5SE-S,37011,905,8,0.125,5,0,dr,10,female
MNB5SE-S,37011,906,8,0.125,5,0,dr,10,female
MNB5SE-S,37011,907,8,0.125,5,0,dr,10,female
MNB5SE-S,37011,908,8,0.125,5,0,dr,10,female
MNB5SE-S,37011,909,8,0.125,5,0,dr,10,female
MNB5SE-S,40903,901,6,0.16666666666666666,5,0,dr,7,male
MNB5SE-S,40903,902,6,0.16666666666666666,4,0,dr,7,male
MNB5SE-S,40903,903,6,0.16666666666666666,2,0,dr,7,male
MNB5SE-S,40903,904,6,0.16666666666666666,2,0,dr,7,male
MNB5SE-S,40903,906,6,0.16666666666666666,5,0,dr,7,male
MNB5SE-S,40903,907,6,0.16666666666666666,3,0,dr,7,male
MNB5SE-S,40903,908,6,0.16666666666666666,1,0,dr,7,male
MNB5SE-S,40903,909,6,0.16666666666666666,5,0,dr,7,male
MNB5SE-S,54654,902,7,0.14285714285714285,1,0,dr,4,male
MNB5SE-S,54654,905,7,0.14285714285714285,1,0,dr,4,male
MNB5SE-S,54654,907,7,0.14285714285714285,1,0,dr,4,male
MNB5SE-S,54654,908,7,0.14285714285714285,1,0,dr,4,male
MNB5SE-S,54654,909,7,0.14285714285714285,1,0,dr,4,male
MNB6SE001-S,38238,901,7,0.14285714285714285,5,0,prof,9,male
MNB6SE001-S,38238,902,7,0.14285714285714285,5,0,prof,9,male
MNB6SE001-S,38238,903,7,0.14285714285714285,5,0,prof,9,male
MNB6SE001-S,38238,904,7,0.14285714285714285,5,0,prof,9,male
MNB6SE001-S,38238,905,7,0.14285714285714285,5,0,prof,9,male
MNB6SE001-S,38238,908,7,0.14285714285714285,5,0,prof,9,male
MNB6SE001-S,38238,909,7,0.14285714285714285,5,0,prof,9,male
MNM2NP02MN-w,3485,901,7,0.14285714285714285,5,0,dr,11,female
MNM2NP02MN-w,3485,903,7,0.14285714285714285,5,0,dr,11,female
MNM2NP02MN-w,3485,904,7,0.14285714285714285,5,0,dr,11,female
MNM2NP02MN-w,3485,907,7,0.14285714285714285,5,0,dr,11,female
MNM2NP02MN-w,3485,908,7,0.14285714285714285,5,0,dr,11,female
MNM2NP02MN-w,3485,909,7,0.14285714285714285,5,0,dr,11,female
MNM2SE-SJO-Ak,37035,901,6,0.16666666666666666,4,0.16666666666666666,ma,10,male
MNM2SE-SJO-Ak,37035,905,6,0.16666666666666666,4,0.16666666666666666,ma,10,male
MNM2SE-SJO-Ak,37035,906,6,0.16666666666666666,4,0.16666666666666666,ma,10,male
MNM2SE-SJO-Ak,37035,907,6,0.16666666666666666,4,0.16666666666666666,ma,10,male
MNM2SE-SJO-Ak,37035,908,6,0.16666666666666666,4,0.16666666666666666,ma,10,male
MNM2SE-SJO-Ak,50775,901,7,0.2857142857142857,5,0.16666666666666666,ma,6,female
MNM2SE-SJO-Ak,50775,902,7,0.2857142857142857,5,0.16666666666666666,ma,6,female
MNM2SE-SJO-Ak,50775,903,7,0.2857142857142857,5,0.16666666666666666,ma,6,female
MNM2SE-SJO-Ak,50775,906,7,0.2857142857142857,5,0.16666666666666666,ma,6,female
MNM2SE-SJO-Ak,50775,907,7,0.2857142857142857,5,0.16666666666666666,ma,6,female
MNM2SE-SJO-Ak,50775,908,7,0.2857142857142857,5,0.16666666666666666,ma,6,female
MNM3NP-S,38335,902,4,0.25,4,0,dr,9,female
MNM3NP-S,38335,904,4,0.25,4,0,dr,9,female
MNM3NP-S,38335,907,4,0.25,4,0,dr,9,female
MNM3NP-S,38335,908,4,0.25,4,0,dr,9,female
MNM3NP-S,40903,901,2,0.5,4,0,dr,7,male
MNM3NP-S,40903,902,2,0.5,4,0,dr,7,male
MNM3NP-S,40903,903,2,0.5,4,0,dr,7,male
MNM3NP-S,40903,904,2,0.5,4,0,dr,7,male
MNM3NP-S,40903,905,2,0.5,4,0,dr,7,male
MNM3NP-S,40903,907,2,0.5,4,0,dr,7,male
MNM3NP-S,40903,908,2,0.5,4,0,dr,7,male
MNM3NP-S,40903,909,2,0.5,4,0,dr,7,male
MNM3NP-S,43907,901,7,0.14285714285714285,5,0,dr,6,female
MNM3NP-S,43907,902,7,0.14285714285714285,5,0,dr,6,female
MNM3NP-S,43907,905,7,0.14285714285714285,5,0,dr,6,female
MNM3NP-S,43907,907,7,0.14285714285714285,5,0,dr,6,female
MNM3NP-S,43907,908,7,0.14285714285714285,5,0,dr,6,female
MNM3NP-S,43907,909,7,0.14285714285714285,5,0,dr,6,female
MNM3SE-S,4299,903,7,0.14285714285714285,5,0.18867924528301888,dr,10,male
MNM3SE-S,4299,904,7,0.14285714285714285,5,0.18867924528301888,dr,10,male
MNM3SE-S,4299,907,7,0.14285714285714285,5,0.18867924528301888,dr,10,male
MNM3SE-S,4299,908,7,0.14285714285714285,5,0.18867924528301888,dr,10,male
MNM3SE-S,4299,909,7,0.14285714285714285,5,0.18867924528301888,dr,10,male
MNM3SE-S,37026,904,5,0.2,5,0.18867924528301888,dr,10,male
MNM3SE-S,37026,906,5,0.2,5,0.18867924528301888,dr,10,male
MNM3SE-S,37026,907,5,0.2,5,0.18867924528301888,dr,10,male
MNM3SE-S,37026,908,5,0.2,5,0.18867924528301888,dr,10,male
MNM3SE-S,37026,909,5,0.2,5,0.18867924528301888,dr,10,male
MNM3SE-S,38375,903,3,0.3333333333333333,5,0.18867924528301888,prof,8,male
MNM3SE-S,38375,904,3,0.3333333333333333,5,0.18867924528301888,prof,8,male
MNM3SE-S,38375,905,3,0.3333333333333333,5,0.18867924528301888,prof,8,male
MNM3SE-S,38375,906,3,0.3333333333333333,5,0.18867924528301888,prof,8,male
MNM3SE-S,38375,907,3,0.3333333333333333,5,0.18867924528301888,prof,8,male
MNM3SE-S,38375,909,3,0.3333333333333333,5,0.18867924528301888,prof,8,male
MNM3SE-S,40903,901,7,0.2857142857142857,5,0.18867924528301888,dr,7,male
MNM3SE-S,40903,902,7,0.2857142857142857,5,0.18867924528301888,dr,7,male
MNM3SE-S,40903,905,7,0.2857142857142857,4.5,0.18867924528301888,dr,7,male
MNM3SE-S,40903,906,7,0.2857142857142857,5,0.18867924528301888,dr,7,male
MNM3SE-S,40903,907,7,0.2857142857142857,5,0.18867924528301888,dr,7,male
MNM3SE-S,40903,908,7,0.2857142857142857,5,0.18867924528301888,dr,7,male
MNM3SE-S,54597,901,5,0.2,5,0.18867924528301888,dr,4,female
MNM3SE-S,54597,904,5,0.2,5,0.18867924528301888,dr,4,female
MNM3SE-S,54597,906,5,0.2,5,0.18867924528301888,dr,4,female
MNM3SE-S,54597,908,5,0.2,5,0.18867924528301888,dr,4,female
MNM3SE-S,54597,909,5,0.2,5,0.18867924528301888,dr,4,female
MNM3SE-S,54654,901,9,0.1111111111111111,3,0.18867924528301888,dr,4,male
MNM3SE-S,54654,902,9,0.1111111111111111,3,0.18867924528301888,dr,4,male
MNM3SE-S,54654,903,9,0.1111111111111111,3,0.18867924528301888,dr,4,male
MNM3SE-S,54654,904,9,0.1111111111111111,3,0.18867924528301888,dr,4,male
MNM3SE-S,54654,906,9,0.1111111111111111,3,0.18867924528301888,dr,4,male
MNM3SE-S,54654,907,9,0.1111111111111111,1,0.18867924528301888,dr,4,male
MNM3SE-S,54654,909,9,0.1111111111111111,3,0.18867924528301888,dr,4,male
MNM3SE-S,57123,901,5,0.2,1,0.18867924528301888,prof,4,male
MNM3SE-S,57123,902,5,0.2,1,0.18867924528301888,prof,4,male
MNM3SE-S,57123,903,5,0.2,1,0.18867924528301888,prof,4,male
MNM3SE-S,57123,904,5,0.2,1,0.18867924528301888,prof,4,male
MNM3SE-S,57123,905,5,0.2,1,0.18867924528301888,prof,4,male
MNM3SE-S,57123,906,5,0.2,1,0.18867924528301888,prof,4,male
MNM3SE-S,57123,908,5,0.2,1,0.18867924528301888,prof,4,male
MNM3SE-S,57123,909,5,0.2,1,0.18867924528301888,prof,4,male
MNM3SP-S,38066,903,5,0.2,5,0,dr,9,female
MNM3SP-S,38066,904,5,0.2,5,0,dr,9,female
MNM3SP-S,38066,905,5,0.2,5,0,dr,9,female
MNM3SP-S,38066,906,5,0.2,5,0,dr,9,female
MNM3SP-S,38066,909,5,0.2,5,0,dr,9,female
MNM3SP-S,43907,901,2,0.5,5,0,dr,6,female
MNM3SP-S,43907,902,2,0.5,5,0,dr,6,female
MNM3SP-S,43907,903,2,0.5,5,0,dr,6,female
MNM3SP-S,43907,905,2,0.5,5,0,dr,6,female
MNM3SP-S,43907,907,2,0.5,5,0,dr,6,female
MNM3SP-S,43907,908,2,0.5,5,0,dr,6,female
NNB1NP001-W,66282,901,6,0.16666666666666666,5,0.2,dr,2,male
NNB1NP001-W,66282,902,6,0.16666666666666666,5,0.2,dr,2,male
NNB1NP001-W,66282,904,6,0.16666666666666666,5,0.2,dr,2,male
NNB1NP001-W,66282,905,6,0.16666666666666666,5,0.2,dr,2,male
NNB1NP001-W,66282,906,6,0.16666666666666666,5,0.2,dr,2,male
NNB1NP001-W,66282,908,6,0.16666666666666666,5,0.2,dr,2,male
NNB1NP003-W,66285,901,9,0.2222222222222222,4.5,0.2222222222222222,dr,2,male
NNB1NP003-W,66285,903,9,0.2222222222222222,4,0.2222222222222222,dr,2,male
NNB1NP003-W,66285,904,9,0.2222222222222222,4.5,0.2222222222222222,dr,2,male
NNB1NP003-W,66285,905,9,0.2222222222222222,4.5,0.2222222222222222,dr,2,male
NNB1NP003-W,66285,907,9,0.2222222222222222,4.5,0.2222222222222222,dr,2,male
NNB1NP003-W,66285,908,9,0.2222222222222222,4.5,0.2222222222222222,dr,2,male
NNB1NP003-W,66285,909,9,0.2222222222222222,4.5,0.2222222222222222,dr,2,male
PAB5NP19FA-Z17-S,54670,901,3,0.3333333333333333,5,0.4444444444444444,dr,4,male
PAB5NP19FA-Z17-S,54670,902,3,0.3333333333333333,5,0.4444444444444444,dr,4,male
PAB5NP19FA-Z17-S,54670,905,3,0.3333333333333333,5,0.4444444444444444,dr,4,male
PAB5NP19FA-Z17-S,54670,907,3,0.3333333333333333,5,0.4444444444444444,dr,4,male
PAB5NP19FA-Z17-S,54670,908,3,0.3333333333333333,5,0.4444444444444444,dr,4,male
PAB5NP19FA-Z17-S,54670,909,3,0.3333333333333333,5,0.4444444444444444,dr,4,male
PAB5SP19FA-Z17-S,45775,901,4,0.25,5,0,dr,6,female
